學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
114,2,501070001,"語言與社會","劉怡君","二567","綜北270201",3.0,群修,"英文二甲英文二乙",英文,是,學士班,"＠備註:無"
114,2,501847001,"語言與文化","余明忠","四78E","井塘020111",3.0,選修,"英文三甲英文三乙",英文,否,學士班,"＠備註:無"
114,2,502114012,"應用阿拉伯語（一）","鍾念雩","二34四2","學思040306學思040208",3.0,必修,"阿文一",阿拉伯文,否,學士班,"＠備註:學號末碼為雙數"
114,2,502130011,"阿拉伯語聽力與口說（一）","王經仁","三4","商館260308",1.0,必修,"阿文一",阿拉伯文,否,學士班,"＠備註:無"
114,2,502131001,"阿拉伯世界概論（二）","王經仁","二56","研究250307",2.0,必修,"阿文二",阿拉伯文,否,學士班,"＠備註:無"
114,2,502133011,"阿拉伯語聽力與口說（三）","張景安","四4","研究250421",1.0,必修,"阿文二",阿拉伯文,否,學士班,"＠備註:無"
114,2,502134001,"阿拉伯語詞法學：文本閱讀","蘇怡文","五CD","道藩320111",2.0,必修,"阿文三",阿拉伯文,否,學士班,"＠備註:無"
114,2,502798001,"人工智慧與阿拉伯語翻譯修正","鍾念雩","三34","道藩320314",2.0,選修,"阿文三阿文四",阿拉伯文,否,學士班,"＠備註:無"
114,2,509015002,"中級德文聽力會話","蔡莫妮","四56","資訊140205",2.0,必修,"歐文德二",德文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509017002,"中級法文語法","舒卡夏","三34","綜北270206",2.0,必修,"歐文法二",法文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509018002,"中級德文語法","姚紹基","二34","研究250422",2.0,必修,"歐文德二",德文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509024002,"法國文化概論","薛芬妮","四34","資訊140305",2.0,必修,"歐文法二",法文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509025002,"德國文化概論","陳致宏","四34","學思040306",2.0,必修,"歐文德二",德文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509032002,"進階德文聽力會話","黃逸龍","一78","學思040306",2.0,必修,"歐文德三",德文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509033002,"進階西文聽力會話","馬德睿","二34","綜北270207",2.0,必修,"歐文西三",西班牙文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509047002,"專業法文","薛芬妮","四CD","資訊140305",2.0,必修,"歐文法四",法文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509048002,"專業德文","姚紹基","三56","資訊140305",2.0,必修,"歐文德四",德文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509056002,"初級法文閱讀","李允安","四34","研究250201",2.0,必修,"歐文法一",法文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509059002,"初級法文應用","樂詩涵","二34","資訊140305",2.0,必修,"歐文法一",法文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509063002,"中級德文閱讀","徐安妮","二56","研究250309",2.0,必修,"歐文德二",德文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509064002,"中級西文閱讀","鄭燕玲","三12","資訊140104",2.0,必修,"歐文西二",西班牙文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509067002,"進階西文寫作","藍文君","三34","研究250309",2.0,必修,"歐文西三",西班牙文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,510001002,"初級越語","陳氏梅仁","四56","學思040306",2.0,必修,"東南越一",越南文,否,學士班,"＠備註:越文組一年級必修課程，不開放自行退選。"
114,2,510003001,"東南亞社會與人文","黎氏仁","二234","季陶340413",3.0,群修,"東南越一東南泰一東南印一東南越二東南泰二東南印二東南越三東南泰三東南印三東南越四東南泰四東南印四",英文,是,學士班,"＠備註:群C"
114,2,510006002,"中級越語","潘氏清","三56","學思040104",2.0,必修,"東南越二",越南文,否,學士班,"＠備註:無"
114,2,510007002,"中級越語會話","陳氏梅仁","二56四34","研究250204資訊140105",2.0,必修,"東南越二",越南文,否,學士班,"＠備註:無"
114,2,510013001,"越語聽力（一）","潘氏清","二34","逸仙050202",1.0,必修,"東南越二",中文,否,學士班,"＠備註:無"
114,2,510042002,"中級印尼語","吉詩葳","一56","學思040101",2.0,必修,"東南印二",印尼文,否,學士班,"＠備註:無"
114,2,510055002,"初級泰語聽力與會話","陳瑞珠、樊夏","三56五34","季陶340407季陶340405",2.0,必修,"東南泰一",泰文,否,學士班,"＠備註:泰文組一年級必修課程，不開放自行退選。"
114,2,510059002,"高級泰語","李開發","一56","綜北270107",2.0,必修,"東南泰三",泰文,否,學士班,"＠備註:無"
114,2,510071002,"中級印尼語語法與寫作","吉詩葳","三56","綜北270106",2.0,必修,"東南印二",印尼文,否,學士班,"＠備註:無"
114,2,510072002,"高級印尼語","吉詩葳","五56","學思040101",2.0,必修,"東南印三",印尼文,否,學士班,"＠備註:無"
114,2,510073002,"高級印尼語會話","李平周","三34","綜北270207",1.0,必修,"東南印三",印尼文,否,學士班,"＠備註:無"
114,2,510080001,"印尼語翻譯與口譯","曾秀情","四34","綜南270408",2.0,群修,"東南印三東南印四",中文,否,學士班,"＠備註:無"
114,2,510082002,"應用泰語","李開發","四D56","綜南270108",3.0,群修,"東南越二東南印二",英文,否,學士班,"＠備註:群B"
114,2,510083002,"應用印尼語","林怡嘉","四D56","綜北270305",3.0,群修,"東南越二東南泰二",中文,否,學士班,"＠備註:群B"
114,2,510873001,"商用泰語","李開發","三56","綜北270302",2.0,選修,"東南泰三東南泰四",中文,否,學士班,"＠備註:無"
114,2,510905002,"中級越語","陳凰鳳","三567","逸仙050203",3.0,選修,"東南泰二東南印二東南泰三東南印三東南泰四東南印四",中文,否,學士班,"＠備註:無"
114,2,502800001,"阿拉伯語發音","賈赫德","二D","商館260308",1.0,選修,"阿文一",阿拉伯文,否,學士班,"＠備註:無"
114,2,504021012,"初級俄語","柯瓊鎣","二34","道藩320218",2.0,必修,"斯語一乙",中文,否,學士班,"＠備註:無"
114,2,504031002,"中級俄語","吳佳靜","三34","道藩320112",2.0,必修,"斯語二甲",中文,否,學士班,"＠備註:無"
114,2,506006002,"日語會話演習（一）","洪淑娟","二56四56","綜北270307",4.0,必修,"日文一",中文,否,學士班,"＠備註:此為日語會話演習(一)A班。"
114,2,506006012,"日語會話演習（一）","成田純一","二56四56","綜南270308綜北270205",4.0,必修,"日文一",中文,否,學士班,"＠備註:此為日語會話演習(一)B班。"
114,2,506010022,"日文習作（一）","成田純一","二34","綜南270308",2.0,必修,"日文二",日文,否,學士班,"＠備註:此為日文習作(一)C班。"
114,2,506011012,"日文習作（二）","城戶秀則","四34","綜南270308",2.0,必修,"日文三",日文,否,學士班,"＠備註:此為日文習作(二)B班。"
114,2,506011022,"日文習作（二）","林士鈞","四34","綜南270110",2.0,必修,"日文三",日文,否,學士班,"＠備註:此為日文習作(二)C班。"
114,2,507046012,"韓語口說訓練（一）","金泳圭","二234","道藩320315",3.0,必修,"韓文一",韓文,否,學士班,"＠備註:雙號修讀"
114,2,507047002,"韓語口說訓練（二）","金泳圭","四D56","綜南270110",3.0,必修,"韓文二",韓文,否,學士班,"＠備註:單號修讀"
114,2,507050002,"韓文寫作","金泳圭","三234","資訊140405",3.0,必修,"韓文三",韓文,否,學士班,"＠備註:單號修讀"
114,2,507050012,"韓文寫作","慎重珍","三234","綜南270108",3.0,必修,"韓文三",韓文,否,學士班,"＠備註:雙號修讀"
114,2,507867001,"韓國經濟成長","陳慶智","一D5","道藩320212",2.0,選修,"韓文二韓文三韓文四",韓文,否,學士班,"＠備註:與韓國外國語大學遠距授課。"
114,2,508080012,"土耳其語視聽與會話（二）","紀耀凱、徐漢陽","四234","道藩320217",3.0,必修,"土文二",土耳其文,否,學士班,"＠備註:雙班科目，此為雙號班。兩位老師分班授課，於期中考後互換。"
114,2,508085002,"土耳其文史專題","徐漢陽","五234","道藩320215",3.0,必修,"土文三",英文,是,學士班,"＠備註:無"
114,2,508790001,"安納托利亞民俗舞蹈","艾睿哲","四56","道藩320215",2.0,選修,"土文二",土耳其文,否,學士班,"＠備註:無"
114,2,508803001,"吉爾吉斯語 ﹙二﹚","艾彌拉","五D56","道藩320217",3.0,選修,"土文三土文四",英文,是,學士班,"＠備註:與中東中亞碩士學程合開科目。"
114,2,508816001,"土耳其觀光與文化地理","艾睿哲","二56","",2.0,選修,"土文二",土耳其文,否,學士班,"＠備註:無"
114,2,508840001,"土耳其休閒運動產業之發展","熊道天","二D56","道藩320218",3.0,選修,"土文二",中文,否,學士班,"＠備註:無"
114,2,508918002,"初級土耳其語","馬仕強","四D56","道藩320111",3.0,選修,"土文一",土耳其文,否,學士班,"＠備註:本科目開放非本系之學生、雙修、輔系生選課"
114,2,509004002,"初級法文聽力會話","薛芬妮","二56","綜南270108",2.0,必修,"歐文法一",法文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509005002,"初級德文聽力會話","蔡莫妮","二56","資訊140104",2.0,必修,"歐文德一",德文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509007002,"初級法文語法","舒卡夏","三56","綜北270206",2.0,必修,"歐文法一",法文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,599771011,"選修英文：表演藝術產業英文","羅絜心","三D56","資訊140208",3.0,選修,"外文中心",英文,否,學士班,"＠備註:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599772001,"選修英文：創意寫作","戚大為","五234","學思040103",3.0,選修,"外文中心",英文,否,學士班,"＠備註:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599794021,"選修英文：學術聽說訓練","郭曉蓉","三234","資訊140105",3.0,選修,"外文中心",英文,否,學士班,"＠備註:與ETP課程合開。第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599795001,"選修英文：英文寫作","黃淑真","三D56","商館260305",3.0,選修,"外文中心",英文,否,學士班,"＠備註:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599795011,"選修英文：英文寫作","陳彩虹","四D56","商館260304",3.0,選修,"外文中心",英文,否,學士班,"＠備註:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599795021,"選修英文：英文寫作","戚大為","三234","學思040101",3.0,選修,"外文中心",英文,否,學士班,"＠備註:與ETP專班合開。第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599796001,"選修英文：職場溝通","賴宇彤","四78E","大勇210207",3.0,選修,"外文中心",英文,否,學士班,"＠備註:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599922001,"大學外文（二）：藏語","黃奕彥","二56","綜北270101",2.0,選修,"外文中心",中文,否,學士班,"＠備註:與民族系合開，不可重複修習。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。"
114,2,501019111,"寫作與閱讀（二）","林質心","四234","逸仙050103",3.0,必修,"英文一甲英文一乙",英文,否,學士班,"＠備註:無"
114,2,501066001,"英國文學：1600至1800","吳易道","一D56","資訊140105",3.0,群修,"英文二甲英文二乙",英文,是,學士班,"＠備註:無"
114,2,501801001,"語言測驗與評量","鍾曉芳","四234","資訊140208",3.0,選修,"英文三甲英文三乙",英文,是,學士班,"＠備註:無"
114,2,501858011,"進階英語口語訓練：辯論","鄭傳傑","三234","季陶340314",3.0,群修,"英文二甲英文二乙",英文,是,學士班,"＠備註:無"
114,2,501871001,"音韻學導論","張晨恩","五234","學思040205",3.0,選修,"英文二甲英文二乙",中文,否,學士班,"＠備註:無"
114,2,501893001,"英語教學實務專題","許麗媛","二D56","逸仙050203",3.0,選修,"英文四甲英文四乙",中文,否,學士班,"＠備註:無"
114,2,502101012,"阿拉伯語（一）","傅怡萱","三56四4","學思040303學思040107",3.0,必修,"阿文一",阿拉伯文,否,學士班,"＠備註:學號末碼為雙數"
114,2,502114002,"應用阿拉伯語（一）","馬穆德","三34四2","學思040306",3.0,必修,"阿文一",阿拉伯文,否,學士班,"＠備註:學號末碼為單數"
114,2,502115012,"應用阿拉伯語（二）","蘇怡文","三D四56","學思040303",3.0,必修,"阿文二",阿拉伯文,否,學士班,"＠備註:學號末碼為雙數"
114,2,502124002,"阿拉伯語（四）","蘇怡文","五34","道藩320111",2.0,必修,"阿文四",阿拉伯文,否,學士班,"＠備註:無"
114,2,502129001,"阿拉伯世界概論（一）","張景安","五34","學思040107",2.0,必修,"阿文一",中文,否,學士班,"＠備註:無"
114,2,502130031,"阿拉伯語聽力與口說（一）","王經仁","三D","商館260308",1.0,必修,"阿文一",阿拉伯文,否,學士班,"＠備註:無"
114,2,502133001,"阿拉伯語聽力與口說（三）","張景安","四3","研究250421",1.0,必修,"阿文二",阿拉伯文,否,學士班,"＠備註:無"
114,2,509008002,"初級德文語法","姚紹基","三34","學思040104",2.0,必修,"歐文德一",德文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509009002,"初級西文語法","古孟玄","二34","資訊140106",2.0,必修,"歐文西一",西班牙文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509019002,"中級西文語法","藍文君","二34","研究250307",2.0,必修,"歐文西二",西班牙文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509021002,"中級法文作文","樂詩涵","二56","綜北270102",2.0,必修,"歐文法二",法文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509022002,"中級德文作文","許嘉眙","三34","研究250419",2.0,必修,"歐文德二",德文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509023002,"中級西文作文","馬德睿","四78","學思040107",2.0,必修,"歐文西二",西班牙文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509041002,"德國文學概論","蔡莫妮","四78","資訊140205",2.0,必修,"歐文德三",德文,否,學士班,"��備註:僅限歐文系及雙主修學生修讀。"
114,2,509049002,"專業西文","馬德睿","二56","綜北270205",2.0,必修,"歐文西四",西班牙文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509060002,"初級德文應用","許嘉眙","四34","資訊140106",2.0,必修,"歐文德一",德文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509062002,"中級法文閱讀","李允安","三56","研究250302",2.0,必修,"歐文法二",法文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509065002,"進階法文寫作","薛芬妮","三56","研究250307",2.0,必修,"歐文法三",法文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,510024001,"東南亞政府與政治","孫采薇","一D56","綜南270416",3.0,群修,"東南越二東南泰二東南印二東南越三東南泰三東南印三東南越四東南泰四東南印四",中文,否,學士班,"＠備註:與政治系合開，建議先修「政治學」及「比較政府與政治」，群C。"
114,2,510026002,"初級越語語法","潘氏清、黎氏仁","三34","季陶340406",2.0,必修,"東南越一",越南文,否,學士班,"＠備註:越文組一年級必修課程，不開放自行退選。"
114,2,510032002,"初級印尼語","吉詩葳","三34","季陶340402",2.0,必修,"東南印一",印尼文,否,學士班,"＠備註:印尼文組一年級必修課程，不開放自行退選。"
114,2,510033002,"初級印尼語會話","諾蔚薇","一12五34","季陶340402季陶340401",2.0,必修,"東南印一",印尼文,否,學士班,"＠備註:印尼文組一年級必修課程，不開放自行退選。"
114,2,510043002,"中級印尼語會話","諾蔚薇","二56四34","綜北270106",2.0,必修,"東南印二",中文,否,學士班,"＠備註:無"
114,2,510047001,"越語口譯","陳凰鳳","一56","",2.0,群修,"東南越三東南越四",中文,否,學士班,"＠備註:群A"
114,2,510049001,"進階越語：經貿","潘氏清","三78","學思040104",2.0,群修,"東南越三東南越四",中文,否,學士班,"＠備註:無"
114,2,510056002,"初級泰語語法與寫作","李開發","二34","季陶340409",2.0,必修,"東南泰一",泰文,否,學士班,"＠備註:泰文組一年級必修課程，不開放自行退選。"
114,2,510057002,"中級泰語聽力與會話","李開發","三34四34","綜北270205綜南270409",2.0,必修,"東南泰二",泰文,否,學士班,"＠備註:無"
114,2,510061002,"高級泰語聽力與會話","樊夏","二34五56","綜北270101",2.0,必修,"東南泰三",泰文,否,學士班,"＠備註:泰語授課"
114,2,510068001,"泰語口譯","劉小慧","四34","商館260315",2.0,群修,"東南泰三東南泰四",中文,否,學士班,"＠備註:無"
114,2,510081002,"應用越語","陳凰鳳","四D56","綜北270301",3.0,群修,"東南泰二東南印二",中文,否,學士班,"＠備註:群B"
114,2,510883001,"清邁歷史文化實地調查","樊夏","未定或彈性","",1.0,選修,"東南泰一東南泰二東南泰三東南泰四",中文,否,學士班,"＠備註:寒假移地教學課程，由系辦公室灌檔選課。"
114,2,510889001,"新聞泰語","李開發","五34","綜北270202",2.0,選修,"東南泰三",泰文,否,學士班,"＠備註:無"
114,2,510890001,"印尼語閱讀（三）","李平周","四78","綜北270207",2.0,選修,"東南印二東南印三東南印四",中文,否,學士班,"＠備註:無"
114,2,510891001,"泰文閱讀（三）","劉小慧","四78","商館260315",2.0,選修,"東南泰二",中文,否,學士班,"＠備註:無"
114,2,502799001,"阿拉伯語進階書信寫作","艾希里","一56","",2.0,選修,"阿文三阿文四",阿拉伯文,否,學士班,"＠備註:無"
114,2,502806001,"海灣方言","賈赫德","二567","商館260308",3.0,選修,"阿文三阿文四",阿拉伯文,否,學士班,"＠備註:無"
114,2,504031012,"中級俄語","張珮琪","四12","道藩320215",2.0,必修,"斯語二乙",中文,否,學士班,"＠備註:無"
114,2,504064012,"進階俄語","葉相林","二34","道藩320112",2.0,必修,"斯語三甲斯語三乙",中文,否,學士班,"＠備註:無"
114,2,504096002,"進階俄語語法","葉相林","四34","道藩320113",2.0,必修,"斯語三甲斯語三乙",中文,否,學士班,"＠備註:無"
114,2,506006022,"日語會話演習（一）","今泉江利子","二56四56","綜北270401",4.0,必修,"日文一",中文,否,學士班,"＠備註:此為日語會話演習(一)C班。"
114,2,506008002,"高級日語","黑﨑貴史","一56","季陶340414",2.0,必修,"日文三",日文,否,學士班,"＠備註:無"
114,2,506009012,"日語會話演習（二）","城戶秀則","二56四56","綜南270411綜南270109",4.0,必修,"日文二",日文,否,學士班,"＠備註:此為日語會話演習(二)B班"
114,2,506009022,"日語會話演習（二）","林士鈞","二56四56","綜北270204",4.0,必修,"日文二",日文,否,學士班,"＠備註:此為日語會話演習(二)C班"
114,2,506010002,"日文習作（一）","今泉江利子","二34","綜南270208",2.0,必修,"日文二",日文,否,學士班,"＠備註:此為日文習作(一)A班。"
114,2,506861001,"商務日語２","喬曉筠","二78","研究250204",2.0,選修,"日文三",日文,否,學士班,"＠備註:無"
114,2,507026002,"初級韓國語","陳慶智","四234","道藩320218",3.0,必修,"韓文一",中文,否,學士班,"＠備註:無"
114,2,507047012,"韓語口說訓練（二）","吳輪貞","四D56","商館260310",3.0,必修,"韓文二",韓文,否,學士班,"＠備註:雙號修讀"
114,2,507048002,"韓語口說訓練（三）","吳輪貞","四234","商館260310",3.0,必修,"韓文三",韓文,否,學士班,"＠備註:單號修讀"
114,2,507048012,"韓語口說訓練（三）","金泳圭","四234","綜北270305",3.0,必修,"韓文三",韓文,否,學士班,"＠備註:雙號修讀"
114,2,507809001,"語言學與韓語教育","朴炳善","一D56","道藩320111",3.0,選修,"韓文三韓文四",韓文,否,學士班,"＠備註:無"
114,2,508055002,"大二土耳其語","曾蘭雅","三123","道藩320215",3.0,必修,"土文二",土耳其文,否,學士班,"＠備註:無"
114,2,508080002,"土耳其語視聽與會話（二）","紀耀凱、徐漢陽","四234","道藩320216",3.0,必修,"土文二",土耳其文,否,學士班,"＠備註:雙班科目，此為單號班。兩位老師分班授課，於期中考後互換。"
114,2,508082002,"土耳其語語法與寫作","李珮玲","三78","道藩320215",2.0,必修,"土文三",土耳其文,否,學士班,"＠備註:無"
114,2,508789001,"從社群媒體視角看土耳其局勢","馬仕強","一78","道藩320217",2.0,選修,"土文二",土耳其文,否,學士班,"＠備註:無"
114,2,508855001,"現代土耳其與歐洲社經關係","熊道天","三D56","道藩320112",3.0,選修,"土文二",英文,是,學士班,"＠備註:無"
114,2,509006002,"初級西文聽力會話","鄭燕玲","三34","資訊140104",2.0,必修,"歐文西一",西班牙文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,599775001,"選修英文：會展英��","朱容萱","三D56","學思040306",3.0,選修,"外文中心",英文,否,學士班,"＠備註:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599793001,"選修英文：閱讀與口語訓練","蘇靖棻","三234","資訊140208",3.0,選修,"外文中心",英文,否,學士班,"＠備註:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599796041,"選修英文：職場溝通","崔正芳","五234","學思040101",3.0,選修,"外文中心",英文,否,學士班,"＠備註:第一堂課未到且未請假的同學，請於加退選期間自行退選。英文系學生修本科目不計入畢業學分。"
114,2,599861001,"大學外文（二）：拉丁文","區立遠","五34C","學思040303",3.0,選修,"外文中心",中文,否,學士班,"＠備註:學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。"
114,2,501019121,"寫作與閱讀（二）","��怡萍","四234","逸仙050202",3.0,必修,"英文一甲英文一乙",英文,否,學士班,"＠備註:無"
114,2,501068001,"美國文學","柯瑞強","一D56","季陶340107",3.0,群修,"英文三甲英文三乙",英文,是,學士班,"＠備註:無"
114,2,501805001,"英語教學理論","黃怡萍","五D56","資訊140104",3.0,選修,"英文二甲英文二乙",英文,是,學士班,"＠備註:無"
114,2,502045002,"阿拉伯語（三）","鍾念雩","四34","學思040208",2.0,必修,"阿文三",阿拉伯文,否,學士班,"＠備註:無"
114,2,502101002,"阿拉伯語（一）","傅怡萱","二34四3","學思040107",3.0,必修,"阿文一",阿拉伯文,否,學士班,"＠備註:學號末碼為單數"
114,2,502108002,"阿拉伯語（二）","傅怡萱","三34四2","學思040303學思040107",3.0,必修,"阿文二",阿拉伯文,否,學士班,"＠備註:無"
114,2,502111002,"阿拉伯語語法（一）","馬穆德","二34","研究250101",2.0,必修,"阿文二",阿拉伯文,否,學士班,"＠備註:無"
114,2,502115002,"應用阿拉伯語（二）","蘇怡文","三C四4C","學思040303商館260308",3.0,必修,"阿文二",阿拉伯文,否,學士班,"＠備註:學號末碼為單數"
114,2,502130001,"阿拉伯語聽力與口說（一）","王經仁","二C","商館260308",1.0,必修,"阿文一",阿拉伯文,否,學士班,"＠備註:無"
114,2,502130021,"阿拉伯語聽力與口說（一）","王經仁","三C","商館260308",1.0,必修,"阿文一",阿拉伯文,否,學士班,"＠備註:無"
114,2,509014002,"中級法文聽力會話","薛芬妮","二34","綜南270108",2.0,必修,"歐文法二",法文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509016002,"中級西文聽力會話","馬德睿","四34","綜南270209",2.0,必修,"歐文西二",西班牙文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509026002,"西班牙文化概論","許玉燕","四56","綜北270201",2.0,必修,"歐文西二",西班牙文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509031002,"進階法文聽力會話","薛芬妮","三34","研究250307",2.0,必修,"歐文法三",法文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509040002,"法國文學概論","舒卡夏","二34","大勇210102",2.0,必修,"歐文法三",法文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509042002,"西班牙文學概論","許玉燕","四34","研究250309",2.0,必修,"歐文西三",西班牙文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,509057002,"初級德文閱讀","徐安妮","二34","研究250106",2.0,必修,"歐文德一",德文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509058002,"初級西文閱讀","馬德睿","四56","學思040107",2.0,必修,"歐文西一",西班牙文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509061002,"初級西文應用","藍文君","二56","綜北270202",2.0,必修,"歐文西一",西班牙文,否,學士班,"＠備註:僅限歐文系、雙主修及輔系學生修讀。"
114,2,509066002,"進階德文寫作","閔思齊","五34","學思040104",2.0,必修,"歐文德三",德文,否,學士班,"＠備註:僅限歐文系及雙主修學生修讀。"
114,2,510002002,"初級越語會話","潘氏清","一12五34","季陶340409",2.0,必修,"東南越一",越南文,否,學士班,"＠備註:越文組一年級必修課程，不開放自行退選。"
114,2,510016002,"高級越語","潘氏清","二56","商館260101",2.0,必修,"東南越三",越南文,否,學士班,"＠備註:無"
114,2,510066001,"進階泰語語法與寫作","樊夏","三34","綜南270308",2.0,群修,"東南泰三東南泰四",中文,否,學士班,"＠備註:群A"
114,2,510070002,"初級印尼語語法與寫作","吉詩葳","四34","季陶340405",2.0,必修,"東南印一",印尼文,否,學士班,"＠備註:印尼文組一年級必修課程，不開放自行退選。"
114,2,510079001,"印尼語應用文寫作","諾蔚薇","一56","研究250106",2.0,群修,"東南印三東南印四",中文,否,學士班,"＠備註:無"
114,2,502801001,"阿拉伯語基礎書寫","艾希里","一CD","",2.0,選修,"阿文一",阿拉伯文,否,學士班,"＠備註:無"
114,2,510893001,"泰文閱讀（一）","劉小慧","四56","商館260315",2.0,選修,"東南泰一",中文,否,學士班,"＠備註:無"
114,2,510910001,"東南亞華人文化","葉先秦","三D56","百年330213",3.0,選修,"東南越三東南泰三東南印三東南越四東南泰四東南印四",中文,否,學士班,"＠備註:無"
114,2,502803001,"生活阿拉伯語（二）","賈赫德","一D56","",3.0,選修,"阿文二",阿拉伯文,否,學士班,"＠備註:無"
114,2,510915001,"東南亞表演藝術文化","樊夏","二78E","研究250102",3.0,選修,"東南越一東南泰一東南印一東南越二東南泰二東南印二東南越三東南泰三東南印三東南越四東南泰四東南印四",英文,是,學士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。"
114,2,506007002,"中級日語","王淑琴","四234","季陶340108",3.0,必修,"日文二",中文,否,學士班,"＠備註:無"
114,2,506009002,"日語會話演習（二）","芝田沙代子","二56四56","綜北270304",4.0,必修,"日文二",日文,否,學士班,"＠備註:此為日語會話演習(二)A班。"
114,2,506011002,"日文習作（二）","黑﨑貴史","四34","綜南270108",2.0,必修,"日文三",日文,否,學士班,"＠備註:此為日文習作(二)A班。"
114,2,506823001,"應用日語會話２","山藤夏郎","一78","季陶340414",2.0,選修,"日文三日文四",日文,否,學士班,"＠備註:無"
114,2,506830001,"日語語法２","黑﨑貴史","三78","季陶340108",2.0,選修,"日文二",日文,否,學士班,"＠備註:無"
114,2,507027002,"中級韓國語","林侑毅","三234","資訊140305",3.0,必修,"韓文二",中文,否,學士班,"＠備註:無"
114,2,507028002,"���級韓國語","陳冠超","四D56","資訊140104",3.0,必修,"韓文三",中文,否,學士班,"＠備註:無"
114,2,507046002,"韓語口說訓練（一）","吳輪貞","二234","逸仙050103",3.0,必修,"韓文一",韓文,否,學士班,"＠備註:單號修讀"
114,2,507049012,"韓語語法與應用","陳冠超","二234","資訊140405",3.0,必修,"韓文二",中文,否,學士班,"＠備註:無"
114,2,508081002,"土耳其語視聽與會話（三）","馬仕強","二78","道藩320215",2.0,必修,"土文三",土耳其文,否,學士班,"＠備註:無"
